StationId,Datetime,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3
DL023,2020-06-28 08:00:00,230.0,56.75,280.5,5.3,17.2,13.45,15.82,0.95,7.45,8.18
DL023,2020-06-28 09:00:00,232.0,34.25,156.25,3.38,10.98,8.57,14.95,0.88,6.0,7.38
DL023,2020-06-28 10:00:00,235.0,24.75,159.75,2.55,9.2,7.0,14.57,0.8,4.9,7.52
DL023,2020-06-28 11:00:00,241.0,32.5,238.75,2.7,8.18,6.53,15.9,1.12,4.65,8.75
DL023,2020-06-28 12:00:00,247.0,38.5,288.5,2.62,8.4,6.62,15.3,0.38,3.1,8.0
DL023,2020-06-28 13:00:00,252.0,35.25,294.25,2.6,8.4,6.6,14.22,0.43,3.85,8.45
DL023,2020-06-28 14:00:00,258.0,41.0,345.0,2.38,9.07,6.77,14.28,0.43,3.67,9.32
DL023,2020-06-28 15:00:00,268.0,49.0,444.25,2.18,8.7,6.4,14.4,0.4,4.18,9.6
DL023,2020-06-28 16:00:00,280.0,55.75,492.5,2.23,8.47,6.35,14.35,0.35,4.35,9.65
DL023,2020-06-28 17:00:00,289.0,58.75,520.5,1.75,9.25,6.35,14.55,0.38,4.15,10.95
DL023,2020-06-28 18:00:00,296.0,62.25,503.0,2.33,11.25,7.85,14.6,0.3,4.47,12.1
DL023,2020-06-28 19:00:00,304.0,65.25,495.5,2.0,18.9,11.68,14.5,0.4,4.7,12.93
DL023,2020-06-28 20:00:00,308.0,68.0,470.25,2.55,38.33,22.47,14.75,0.55,5.2,11.27
DL023,2020-06-28 21:00:00,311.0,86.25,519.0,3.62,41.1,24.85,15.23,0.7,6.05,10.25
DL023,2020-06-28 22:00:00,319.0,92.25,510.5,8.38,40.1,28.3,14.93,0.65,6.55,9.9
DL023,2020-06-28 23:00:00,330.0,81.0,453.5,5.0,43.53,27.25,14.72,1.25,6.5,14.2
DL023,2020-06-29 00:00:00,337.0,80.25,425.75,11.03,34.9,27.5,15.03,1.38,4.82,14.28
DL023,2020-06-29 01:00:00,337.0,77.0,378.5,48.67,42.55,62.45,14.25,1.3,4.03,16.7
DL023,2020-06-29 02:00:00,335.0,77.5,372.25,35.25,37.72,48.77,16.48,1.25,1.9,15.4
DL023,2020-06-29 03:00:00,336.0,84.0,382.0,7.75,28.25,21.35,16.15,1.3,3.0,18.12
DL023,2020-06-29 04:00:00,335.0,71.0,331.5,5.5,23.15,16.82,14.45,1.3,2.17,19.18
DL023,2020-06-29 05:00:00,332.0,70.25,280.0,3.75,21.52,14.55,14.88,1.02,3.42,16.7
DL023,2020-06-29 06:00:00,328.0,80.0,254.25,5.25,25.58,17.93,15.57,0.95,6.98,13.88
DL023,2020-06-29 07:00:00,324.0,89.5,259.0,9.18,29.97,23.45,16.67,0.85,21.95,10.62
DL023,2020-06-29 08:00:00,323.0,79.5,263.0,5.42,15.07,12.45,15.05,1.0,14.72,11.35
DL023,2020-06-29 09:00:00,323.0,38.5,168.5,3.12,10.65,8.2,13.32,0.85,6.75,8.57
DL023,2020-06-29 10:00:00,322.0,18.5,125.25,2.7,9.8,7.4,13.07,0.75,3.6,8.5
DL023,2020-06-29 11:00:00,317.0,18.75,154.5,2.4,9.23,6.9,12.88,0.85,3.0,9.07
DL023,2020-06-29 12:00:00,313.0,26.75,198.75,2.08,9.1,6.55,13.25,0.85,3.25,10.27
DL023,2020-06-29 13:00:00,310.0,36.75,242.0,2.53,11.3,8.07,13.18,0.8,3.65,11.15
DL023,2020-06-29 14:00:00,304.0,42.75,239.75,2.7,14.88,10.2,13.62,0.83,3.83,20.05
DL023,2020-06-29 15:00:00,293.0,45.0,182.5,3.05,14.65,10.47,13.65,0.82,4.03,23.12
DL023,2020-06-29 16:00:00,280.0,44.25,181.75,1.95,11.95,7.97,13.9,0.97,3.77,25.4
DL023,2020-06-29 17:00:00,266.0,43.0,199.75,2.27,13.53,9.27,13.93,0.83,3.57,27.15
DL023,2020-06-29 18:00:00,259.0,47.75,329.0,2.47,13.47,9.12,13.7,0.88,3.85,22.18
DL023,2020-06-29 19:00:00,261.0,46.0,535.25,3.7,25.68,16.6,12.38,0.55,2.67,14.85
DL023,2020-06-29 20:00:00,245.0,24.5,100.0,2.72,32.35,19.4,12.02,0.45,3.05,15.25
DL023,2020-06-29 21:00:00,228.0,23.0,114.25,4.72,42.2,26.57,11.95,0.28,2.15,13.57
DL023,2020-06-29 22:00:00,211.0,27.75,99.0,15.05,43.03,34.98,12.4,0.43,1.65,11.9
DL023,2020-06-29 23:00:00,199.0,47.25,147.25,29.7,48.78,50.12,13.0,0.53,1.9,12.45
DL023,2020-06-30 00:00:00,191.0,54.0,147.25,9.3,47.58,32.95,12.85,0.4,2.52,17.4
DL023,2020-06-30 01:00:00,184.0,33.25,107.75,4.47,34.4,21.98,12.9,0.65,3.77,10.75
DL023,2020-06-30 02:00:00,178.0,56.5,150.25,4.3,29.15,19.0,15.85,0.65,3.45,9.8
DL023,2020-06-30 03:00:00,170.0,63.75,116.25,3.35,18.35,12.5,14.3,0.45,4.7,17.43
DL023,2020-06-30 04:00:00,163.0,43.25,80.5,5.12,21.23,15.45,13.25,0.45,3.2,17.12
DL023,2020-06-30 05:00:00,157.0,38.75,71.75,6.88,23.92,18.33,13.12,0.45,3.1,18.33
DL023,2020-06-30 06:00:00,153.0,40.25,77.25,21.25,30.35,33.22,12.97,0.45,2.38,18.9
DL023,2020-06-30 07:00:00,147.0,38.75,77.25,31.98,33.53,44.17,12.68,0.55,2.88,21.3
DL023,2020-06-30 08:00:00,142.0,40.25,75.0,21.38,28.77,32.8,12.78,0.67,2.27,21.9
DL023,2020-06-30 09:00:00,140.0,38.25,79.25,5.08,19.9,14.78,12.95,0.65,2.73,23.95
DL023,2020-06-30 10:00:00,139.0,39.0,92.0,5.17,21.6,15.75,13.32,0.55,2.75,23.3
DL023,2020-06-30 11:00:00,137.0,42.0,96.75,5.22,27.4,18.75,14.8,0.78,3.67,
DL023,2020-06-30 12:00:00,135.0,45.25,109.5,4.45,27.92,18.27,18.02,0.7,4.67,
DL023,2020-06-30 13:00:00,132.0,48.25,127.5,3.25,24.85,15.9,17.02,0.78,3.25,27.42
DL023,2020-06-30 14:00:00,129.0,54.0,141.0,4.7,32.85,21.1,18.73,0.65,3.7,26.3
DL023,2020-06-30 15:00:00,128.0,51.25,142.5,5.1,31.8,20.9,21.05,0.32,3.92,27.45
DL023,2020-06-30 16:00:00,127.0,51.5,149.5,3.0,17.7,11.95,22.85,0.68,4.28,29.65
DL023,2020-06-30 17:00:00,126.0,48.75,154.5,2.97,20.65,13.35,24.15,0.4,2.35,32.1
DL023,2020-06-30 18:00:00,120.0,44.25,145.25,4.85,32.0,21.2,26.65,0.35,2.35,29.88
DL023,2020-06-30 19:00:00,110.0,40.0,142.5,3.45,22.05,14.6,,,2.7,18.6
DL023,2020-06-30 20:00:00,111.0,39.5,139.0,1.35,20.05,11.75,16.95,0.4,3.05,25.27
DL023,2020-06-30 21:00:00,111.0,49.0,142.5,2.73,30.62,18.5,15.7,0.35,2.05,25.6
DL023,2020-06-30 22:00:00,113.0,59.0,163.5,4.8,37.8,23.98,17.85,0.43,2.92,23.32
DL023,2020-06-30 23:00:00,114.0,65.5,179.5,2.45,30.18,18.05,21.85,0.4,3.58,19.35
DL023,2020-07-01 00:00:00,115.0,72.5,189.5,3.42,35.77,21.85,24.42,0.38,3.67,14.57
DL024,2020-06-23 16:00:00,70.0,7.75,26.75,3.6,15.4,11.15,11.53,0.62,10.45,54.33
DL024,2020-06-23 17:00:00,69.0,14.25,38.5,3.2,14.67,10.43,11.3,0.62,10.62,50.95
DL024,2020-06-23 18:00:00,69.0,17.5,41.75,2.82,15.6,10.6,11.38,0.75,8.38,45.62
DL024,2020-06-23 19:00:00,67.0,16.5,45.75,2.9,22.1,14.12,11.48,0.85,7.65,39.53
DL024,2020-06-23 20:00:00,63.0,15.5,44.75,3.42,32.7,20.17,12.03,0.93,8.27,33.75
DL024,2020-06-23 21:00:00,56.0,12.75,55.25,2.33,22.45,13.85,12.0,0.9,7.85,41.35
DL024,2020-06-23 22:00:00,55.0,27.5,63.75,2.25,19.3,12.08,12.3,0.72,7.68,41.58
DL024,2020-06-23 23:00:00,54.0,30.25,68.75,2.27,19.73,12.35,12.15,0.72,7.33,30.65
DL024,2020-06-24 00:00:00,51.0,31.0,64.25,2.47,19.55,12.45,12.68,0.6,11.62,32.08
DL024,2020-06-24 01:00:00,50.0,22.0,53.0,2.68,18.85,12.2,12.65,0.6,13.68,30.55
DL024,2020-06-24 02:00:00,48.0,25.0,54.0,3.1,19.98,13.15,13.65,0.7,12.5,17.2
DL024,2020-06-24 03:00:00,48.0,26.5,59.25,2.9,23.4,14.8,10.6,0.8,9.2,17.88
DL024,2020-06-24 04:00:00,49.0,31.5,66.75,2.85,16.75,11.22,10.38,0.78,8.82,17.3
DL024,2020-06-24 05:00:00,50.0,31.75,64.25,2.62,14.98,10.1,11.35,0.7,9.47,20.55
DL024,2020-06-24 06:00:00,50.0,28.25,48.5,3.38,24.65,15.88,11.25,0.78,9.48,13.4
DL024,2020-06-24 07:00:00,50.0,26.5,43.5,5.3,24.4,17.3,11.68,0.75,9.62,15.38
DL024,2020-06-24 08:00:00,50.0,21.0,45.75,7.78,27.9,21.2,11.78,0.8,9.95,16.0
DL024,2020-06-24 09:00:00,51.0,28.5,59.75,6.1,20.62,15.93,11.48,0.83,9.75,22.8
DL024,2020-06-24 10:00:00,51.0,35.0,70.5,4.55,26.48,17.8,12.07,0.85,11.72,28.82
DL024,2020-06-24 11:00:00,53.0,42.5,78.5,7.07,34.95,24.32,12.07,1.02,10.38,18.22
DL024,2020-06-24 12:00:00,54.0,40.75,71.0,5.7,24.05,17.45,11.55,0.85,8.33,11.03
DL024,2020-06-24 13:00:00,54.0,20.0,40.25,8.75,34.08,25.27,10.8,0.93,6.45,5.88
DL024,2020-06-24 14:00:00,53.0,15.0,31.75,7.0,22.12,17.45,11.07,0.78,6.35,11.4
DL024,2020-06-24 15:00:00,53.0,19.75,42.0,5.08,22.07,15.93,11.77,0.7,6.92,16.52
DL024,2020-06-24 16:00:00,54.0,25.0,48.0,3.48,19.4,13.12,11.27,0.7,7.05,19.73
DL024,2020-06-24 17:00:00,55.0,25.5,48.75,3.35,17.38,11.98,11.32,0.7,6.98,25.27
DL024,2020-06-24 18:00:00,55.0,26.25,50.75,3.17,21.65,14.1,11.02,0.8,7.95,34.67
DL024,2020-06-24 19:00:00,55.0,24.75,51.25,3.12,32.18,19.73,10.72,0.85,7.22,27.27
DL024,2020-06-24 20:00:00,56.0,27.5,60.5,4.02,50.35,30.05,10.48,1.1,7.52,11.23
DL024,2020-06-24 21:00:00,66.0,30.0,76.25,5.67,55.82,34.35,10.6,1.33,7.05,4.3
DL024,2020-06-24 22:00:00,66.0,36.25,75.0,5.73,51.88,32.27,10.58,1.27,6.3,0.5
DL024,2020-06-24 23:00:00,66.0,43.25,76.5,4.57,43.88,27.07,10.88,1.02,6.35,2.12
DL024,2020-06-25 00:00:00,66.0,34.75,72.25,6.58,47.35,30.57,11.47,0.9,6.43,0.65
DL024,2020-06-25 01:00:00,66.0,35.75,71.75,5.08,42.72,26.82,11.82,0.83,5.88,0.2
DL024,2020-06-25 02:00:00,66.0,41.75,66.5,4.55,42.0,26.08,12.55,0.9,6.4,
DL024,2020-06-25 03:00:00,66.0,43.25,63.0,5.8,46.1,29.2,10.4,0.8,4.2,1.85
DL024,2020-06-25 04:00:00,66.0,41.75,64.25,4.55,25.9,17.5,10.05,0.8,5.05,4.82
DL024,2020-06-25 05:00:00,64.0,43.25,61.25,3.6,22.4,14.88,10.4,0.8,6.05,3.68
DL024,2020-06-25 06:00:00,60.0,42.0,69.25,3.0,20.73,13.5,10.82,0.8,7.62,3.08
DL024,2020-06-25 07:00:00,61.0,42.75,71.75,6.4,25.98,19.02,10.6,0.8,8.55,2.5
DL024,2020-06-25 08:00:00,62.0,36.75,70.75,9.25,28.68,22.8,10.92,0.88,9.5,2.35
DL024,2020-06-25 09:00:00,63.0,36.5,73.75,7.65,27.82,21.02,11.28,0.75,11.3,7.17
DL024,2020-06-25 10:00:00,62.0,29.0,56.75,4.48,22.62,15.65,11.3,0.78,12.6,28.88
DL024,2020-06-25 11:00:00,65.0,28.75,52.5,3.75,19.35,13.35,11.05,0.67,10.9,65.35
DL024,2020-06-25 12:00:00,95.0,26.5,50.0,2.73,13.27,9.3,10.3,0.65,8.55,95.22
DL024,2020-06-25 13:00:00,112.0,24.0,50.75,2.23,15.2,9.93,9.5,0.85,7.5,108.25
DL024,2020-06-25 14:00:00,112.0,30.25,61.25,2.83,14.83,10.18,9.6,0.88,8.1,101.67
DL024,2020-06-25 15:00:00,112.0,30.5,71.25,2.23,13.35,8.9,9.77,0.7,7.78,77.4
DL024,2020-06-25 16:00:00,112.0,27.25,98.5,3.6,21.95,14.6,9.23,0.78,6.68,22.1
DL024,2020-06-25 17:00:00,112.0,22.5,67.25,7.08,43.52,28.9,9.85,0.9,6.78,23.8
DL024,2020-06-25 18:00:00,112.0,26.25,61.5,4.95,40.12,25.43,9.93,1.07,7.7,24.8
DL024,2020-06-25 19:00:00,112.0,33.5,71.25,4.35,46.52,28.33,9.85,1.18,7.47,19.17
DL024,2020-06-25 20:00:00,112.0,40.75,83.75,4.45,56.27,33.58,9.85,1.55,7.1,20.0
DL024,2020-06-25 21:00:00,104.0,71.75,115.25,8.8,71.38,45.15,10.4,2.35,10.82,11.75
DL024,2020-06-25 22:00:00,104.0,96.0,140.5,4.35,58.08,34.42,10.57,1.3,10.2,5.55
DL024,2020-06-25 23:00:00,104.0,44.75,86.0,3.17,44.02,25.97,10.43,1.12,9.27,9.12
DL024,2020-06-26 00:00:00,104.0,46.75,83.0,7.57,52.65,34.2,11.15,1.25,9.32,2.1
DL024,2020-06-26 01:00:00,104.0,55.0,94.0,11.57,56.83,39.67,11.47,1.12,9.55,10.18
DL024,2020-06-26 02:00:00,104.0,54.5,97.25,14.03,51.62,38.9,11.8,1.02,10.5,13.7
DL024,2020-06-26 03:00:00,104.0,53.5,90.75,20.5,43.9,40.0,9.7,0.9,10.1,16.73
DL024,2020-06-26 04:00:00,104.0,56.75,101.75,19.28,43.42,38.83,9.95,1.0,10.48,9.47
DL024,2020-06-26 05:00:00,81.0,65.0,122.5,12.0,43.2,32.75,10.3,1.0,11.4,2.83
DL024,2020-06-26 06:00:00,83.0,72.75,129.5,15.72,38.9,33.48,10.55,1.0,11.98,0.75
DL024,2020-06-26 07:00:00,85.0,64.75,113.0,15.15,32.15,29.45,10.88,1.0,11.5,1.0
DL024,2020-06-26 08:00:00,86.0,52.25,93.25,10.5,27.98,23.45,10.77,0.95,9.6,0.9
DL024,2020-06-26 09:00:00,87.0,53.0,90.25,6.72,27.0,19.85,10.98,1.0,8.4,3.67
DL024,2020-06-26 10:00:00,88.0,51.5,94.75,3.67,24.78,16.17,11.12,0.9,8.2,10.2
DL024,2020-06-26 11:00:00,90.0,49.75,94.0,3.25,20.62,13.62,11.3,0.88,9.8,16.15
DL024,2020-06-26 12:00:00,93.0,51.25,113.25,4.88,26.33,17.98,10.4,0.85,10.6,6.18
DL024,2020-06-26 13:00:00,95.0,27.25,108.0,4.9,20.62,14.95,9.52,0.82,9.65,15.38
DL024,2020-06-26 14:00:00,96.0,19.0,85.5,2.8,15.9,10.75,9.55,0.8,9.72,44.8
DL024,2020-06-26 15:00:00,97.0,25.0,90.75,2.83,15.3,10.42,9.48,0.72,10.3,57.25
DL024,2020-06-26 16:00:00,96.0,16.75,68.25,3.3,11.2,8.65,9.2,0.6,9.45,58.88
DL024,2020-06-26 17:00:00,96.0,19.75,77.25,2.75,11.43,8.32,9.23,0.6,8.53,56.55
DL024,2020-06-26 18:00:00,97.0,22.0,86.75,3.35,14.57,10.47,9.1,0.67,8.2,45.47
DL024,2020-06-26 19:00:00,98.0,22.25,94.75,2.75,19.88,12.83,9.05,0.72,7.75,34.62
DL024,2020-06-26 20:00:00,99.0,26.25,102.25,2.83,25.67,15.95,8.83,0.93,9.1,30.75
DL024,2020-06-26 21:00:00,99.0,36.0,127.25,4.22,38.65,24.02,9.45,1.25,9.9,15.45
DL024,2020-06-26 22:00:00,99.0,34.25,123.75,3.45,37.12,22.55,9.77,0.95,10.43,13.82
DL024,2020-06-26 23:00:00,100.0,29.0,110.0,3.2,29.0,18.05,9.82,0.75,10.9,19.15
DL024,2020-06-27 00:00:00,100.0,27.5,104.5,3.43,25.07,16.15,9.55,0.62,10.43,18.8
DL024,2020-06-27 01:00:00,100.0,23.25,95.25,2.7,26.88,16.5,9.53,0.6,8.78,11.75
DL024,2020-06-27 02:00:00,100.0,23.5,87.25,2.95,23.85,15.1,10.05,0.6,8.15,16.0
DL024,2020-06-27 03:00:00,100.0,21.25,75.75,2.9,29.4,18.0,8.5,0.5,8.8,15.95
DL024,2020-06-27 04:00:00,98.0,19.0,65.0,3.25,26.43,16.73,8.38,0.5,7.35,13.12
DL024,2020-06-27 05:00:00,96.0,20.25,62.25,5.1,30.45,20.35,9.0,0.6,7.67,9.1
DL024,2020-06-27 06:00:00,93.0,24.0,66.0,5.7,30.42,20.8,9.23,0.7,8.62,8.7
DL024,2020-06-27 07:00:00,91.0,24.0,75.0,7.47,29.45,21.73,9.22,0.75,8.97,9.77
DL024,2020-06-27 08:00:00,91.0,24.25,76.0,9.5,28.62,22.98,9.5,0.8,9.55,10.4
DL024,2020-06-27 09:00:00,90.0,24.75,78.0,7.33,24.73,19.12,9.85,0.72,8.03,17.45
DL024,2020-06-27 10:00:00,89.0,23.5,77.25,4.52,16.02,12.2,9.6,0.6,7.05,22.25
DL024,2020-06-27 11:00:00,89.0,22.25,89.5,3.95,14.38,10.9,9.97,0.6,6.95,27.65
DL024,2020-06-27 12:00:00,89.0,24.25,112.0,4.05,14.03,10.8,9.45,0.67,7.12,37.85
DL024,2020-06-27 13:00:00,90.0,28.0,138.0,3.42,10.82,8.55,8.68,0.53,6.55,41.15
DL024,2020-06-27 14:00:00,93.0,22.0,161.0,3.1,9.95,7.78,8.5,0.5,5.62,50.95
DL024,2020-06-27 15:00:00,96.0,22.5,160.0,3.08,9.75,7.7,8.57,0.5,7.15,52.02
DL024,2020-06-27 16:00:00,101.0,24.25,173.5,2.92,9.38,7.38,8.38,0.5,8.1,54.72
DL024,2020-06-27 17:00:00,104.0,27.5,210.5,3.35,11.95,9.05,8.28,0.5,7.67,45.42
DL024,2020-06-27 18:00:00,109.0,38.75,251.25,3.55,19.5,13.28,8.05,0.83,7.72,34.85
DL024,2020-06-27 19:00:00,113.0,47.0,236.0,3.8,25.85,16.85,8.4,0.88,8.65,31.27
DL024,2020-06-27 20:00:00,116.0,40.0,220.0,4.55,40.33,25.17,9.5,1.05,8.62,23.43
DL024,2020-06-27 21:00:00,119.0,44.25,222.75,6.85,51.55,32.98,9.9,1.12,9.23,9.97
DL024,2020-06-27 22:00:00,120.0,39.0,185.5,7.47,51.1,33.27,10.15,1.05,9.5,8.3
DL024,2020-06-27 23:00:00,123.0,40.75,197.5,6.65,46.3,30.08,10.07,1.0,9.07,7.75
DL024,2020-06-28 00:00:00,127.0,45.75,246.75,8.6,49.2,33.17,9.73,0.97,8.9,6.12
DL024,2020-06-28 01:00:00,132.0,46.25,274.25,10.43,45.3,32.58,9.78,0.9,8.53,6.27
DL024,2020-06-28 02:00:00,137.0,49.0,284.5,13.7,39.15,32.0,10.68,0.75,9.47,11.7
DL024,2020-06-28 03:00:00,143.0,46.0,298.0,12.8,33.2,28.1,8.4,0.7,8.5,7.2
DL024,2020-06-28 04:00:00,149.0,45.5,255.0,8.25,30.6,23.0,8.7,1.55,10.93,4.8
DL024,2020-06-28 05:00:00,152.0,42.5,177.25,8.7,29.7,22.9,9.05,1.6,11.1,1.73
DL024,2020-06-28 06:00:00,155.0,39.5,176.75,23.67,31.52,36.05,9.23,0.88,10.85,2.62
DL024,2020-06-28 07:00:00,158.0,43.0,195.75,15.52,33.5,30.42,9.38,0.83,11.95,5.45
DL024,2020-06-28 08:00:00,161.0,37.75,171.25,16.4,34.92,31.95,9.3,0.78,12.53,9.8
DL024,2020-06-28 09:00:00,162.0,29.25,132.25,10.67,20.05,19.38,9.5,0.62,8.4,17.02
DL024,2020-06-28 10:00:00,164.0,22.5,128.5,7.45,15.8,14.47,9.22,0.55,5.88,24.6
DL024,2020-06-28 11:00:00,166.0,22.0,170.5,4.47,12.77,10.47,9.43,0.53,5.75,32.67
DL024,2020-06-28 12:00:00,169.0,32.5,224.5,3.55,10.12,8.28,9.0,0.55,4.88,35.98
DL024,2020-06-28 13:00:00,171.0,28.0,214.75,2.8,10.55,7.9,8.53,0.65,4.75,38.32
DL024,2020-06-28 14:00:00,174.0,29.25,252.25,3.3,9.02,7.5,8.7,0.62,4.47,43.55
DL024,2020-06-28 15:00:00,180.0,35.25,367.0,2.65,8.57,6.7,8.6,0.6,6.17,44.77
DL024,2020-06-28 16:00:00,188.0,42.5,469.75,2.42,9.03,6.75,8.8,0.57,6.0,56.8
DL024,2020-06-28 17:00:00,194.0,44.25,445.0,3.67,16.15,11.57,14.65,0.65,5.97,52.35
DL024,2020-06-28 18:00:00,199.0,43.75,420.5,3.53,21.93,14.57,16.8,0.67,4.9,44.9
DL024,2020-06-28 19:00:00,207.0,43.0,431.0,,,,,0.95,5.38,43.23
DL024,2020-06-28 20:00:00,216.0,55.75,442.25,,,,,0.78,,29.6
DL024,2020-06-28 21:00:00,225.0,69.5,445.25,,,,,,,
DL024,2020-06-28 22:00:00,235.0,74.25,426.75,,,,,,,
DL024,2020-06-28 23:00:00,243.0,63.25,388.0,,,,,,,
DL024,2020-06-29 00:00:00,247.0,55.0,333.0,,,,,,,
DL024,2020-06-29 01:00:00,248.0,55.0,307.5,,,,,,,
DL024,2020-06-29 02:00:00,247.0,,261.5,,,,,,,
DL024,2020-06-29 03:00:00,245.0,57.0,238.0,,,,,,,
DL024,2020-06-29 13:00:00,234.0,,222.0,3.2,18.1,10.03,30.05,1.5,12.43,43.92
DL024,2020-06-29 14:00:00,233.0,,219.5,3.6,20.7,13.95,27.55,,16.52,76.55
DL024,2020-06-29 15:00:00,225.0,,202.75,3.47,25.15,16.17,40.9,,22.5,121.88
DL024,2020-06-29 16:00:00,212.0,,174.5,2.7,24.22,15.1,69.52,0.68,16.2,126.55
DL024,2020-06-29 17:00:00,200.0,,172.5,2.65,30.15,18.2,69.45,0.47,12.25,95.67
DL024,2020-06-29 18:00:00,193.0,42.0,201.0,3.38,22.0,14.45,48.12,0.4,10.27,73.35
DL024,2020-06-29 19:00:00,187.0,34.25,234.0,4.8,34.73,22.38,56.72,0.15,6.7,60.35
DL024,2020-06-29 20:00:00,175.0,15.25,63.25,5.9,53.83,33.42,36.2,0.42,6.8,30.45
DL024,2020-06-29 21:00:00,164.0,27.25,62.5,7.65,57.97,37.08,27.3,0.53,6.28,11.15
DL024,2020-06-29 22:00:00,153.0,23.75,56.5,5.55,35.75,23.55,30.2,0.62,5.73,31.5
DL024,2020-06-29 23:00:00,143.0,21.0,53.5,3.1,35.7,21.5,28.55,0.6,5.4,28.85
DL024,2020-06-30 00:00:00,134.0,25.0,62.25,7.97,51.23,33.77,29.25,0.55,5.82,12.35
DL024,2020-06-30 01:00:00,127.0,25.75,79.0,4.58,38.52,24.2,29.27,0.28,6.55,23.8
DL024,2020-06-30 02:00:00,122.0,21.0,89.0,2.83,21.93,13.95,32.75,0.65,6.17,28.4
DL024,2020-06-30 03:00:00,117.0,27.5,79.25,1.9,18.8,11.6,22.7,0.5,6.1,31.1
DL024,2020-06-30 04:00:00,113.0,27.5,64.75,2.55,17.5,11.4,25.25,0.45,6.5,36.9
DL024,2020-06-30 05:00:00,111.0,24.5,56.0,2.25,20.07,12.5,25.95,0.5,6.58,20.55
DL024,2020-06-30 06:00:00,109.0,30.0,58.75,2.9,22.45,14.32,28.0,0.72,6.1,1.9
DL024,2020-06-30 07:00:00,108.0,31.5,56.0,4.42,21.27,14.9,26.15,0.95,5.28,4.33
DL024,2020-06-30 08:00:00,107.0,29.25,53.0,6.78,23.7,18.12,24.48,1.05,4.58,6.25
DL024,2020-06-30 09:00:00,107.0,36.5,63.75,6.82,21.55,17.05,24.35,1.05,4.68,9.18
DL024,2020-06-30 10:00:00,106.0,37.25,68.25,5.68,21.02,15.8,24.57,0.8,3.65,16.2
DL024,2020-06-30 11:00:00,105.0,34.0,66.75,5.72,22.48,16.58,23.68,0.9,3.42,24.1
DL024,2020-06-30 12:00:00,104.0,30.25,70.0,3.85,19.2,13.35,21.75,0.88,3.67,37.7
DL024,2020-06-30 13:00:00,99.0,29.75,74.25,2.7,16.1,10.78,20.52,0.85,3.75,50.97
DL024,2020-06-30 14:00:00,93.0,36.5,80.0,1.97,15.17,9.67,20.1,0.65,3.02,61.05
DL024,2020-06-30 15:00:00,89.0,40.75,90.0,2.35,16.98,10.98,21.95,0.78,5.9,35.2
DL024,2020-06-30 16:00:00,86.0,39.5,100.25,2.28,17.0,10.9,29.45,0.9,7.4,
DL024,2020-06-30 17:00:00,82.0,38.0,95.0,2.67,23.5,14.7,30.15,0.9,7.33,
DL024,2020-06-30 18:00:00,78.0,37.5,99.75,2.8,30.88,18.67,28.38,0.65,7.85,37.92
DL024,2020-06-30 19:00:00,73.0,37.5,115.0,2.9,42.85,25.12,29.02,0.8,8.5,40.58
DL024,2020-06-30 20:00:00,75.0,42.0,118.0,2.7,37.28,22.0,32.4,0.85,8.22,46.2
DL024,2020-06-30 21:00:00,78.0,44.0,121.5,3.45,42.2,25.27,33.0,1.05,7.9,40.3
DL024,2020-06-30 22:00:00,81.0,49.5,131.0,2.7,28.07,17.15,31.78,0.6,8.07,52.53
DL024,2020-06-30 23:00:00,84.0,47.5,128.5,2.17,24.23,14.65,31.15,0.43,7.93,49.73
DL024,2020-07-01 00:00:00,87.0,44.75,125.25,2.83,20.12,12.97,30.83,0.38,7.62,57.78
DL025,2020-06-24 01:00:00,52.0,27.95,47.59,13.93,8.27,22.19,,0.5,,38.38
DL025,2020-06-24 02:00:00,52.0,22.52,34.97,14.19,8.17,22.36,,0.48,,38.01
DL025,2020-06-24 03:00:00,52.0,27.54,40.37,14.39,8.08,22.47,,0.47,,36.84
DL025,2020-06-24 04:00:00,52.0,33.35,51.43,14.54,8.4,22.94,,0.49,,31.92
DL025,2020-06-24 05:00:00,52.0,30.22,44.78,14.6,8.21,22.81,,0.49,,36.26
DL025,2020-06-24 06:00:00,47.0,27.53,36.98,14.77,8.47,23.24,,0.49,,32.29
DL025,2020-06-24 07:00:00,47.0,24.02,41.09,15.25,8.64,23.88,,0.49,,43.3
DL025,2020-06-24 08:00:00,48.0,26.55,56.79,15.7,8.61,24.32,,0.5,,33.73
DL025,2020-06-24 09:00:00,48.0,29.7,56.18,16.06,8.59,24.65,,0.52,,37.49
DL025,2020-06-24 10:00:00,49.0,45.03,68.53,16.04,9.06,25.1,,0.54,,39.88
DL025,2020-06-24 11:00:00,51.0,49.46,77.23,16.12,9.32,25.44,,0.57,,41.87
DL025,2020-06-24 12:00:00,51.0,38.14,65.7,15.96,8.99,24.95,,0.55,,42.86
DL025,2020-06-24 13:00:00,49.0,13.99,21.04,16.95,9.1,26.05,,0.53,,35.84
DL025,2020-06-24 14:00:00,49.0,15.62,27.63,16.83,9.15,25.98,,0.52,,48.54
DL025,2020-06-24 15:00:00,49.0,33.91,51.32,16.49,9.22,25.72,,0.52,,48.8
DL025,2020-06-24 16:00:00,52.0,36.5,44.09,16.53,8.89,25.42,,0.51,,51.72
DL025,2020-06-24 17:00:00,56.0,36.32,58.15,16.31,8.86,25.17,,0.51,,56.41
